date,city,market,product,price,unit,source
2026-08-06,Lagos,Mile 12,tomato round,62831,standard,nairametrics_cached
2026-08-06,Lagos,Oyingbo,tomato round,62497,standard,nairametrics_cached
2026-08-06,Lagos,Mushin,tomato round,65758,standard,nairametrics_cached
2026-08-06,Lagos,Daleko,tomato round,64928,standard,nairametrics_cached
2026-08-06,Abuja,Wuse,tomato round,69472,standard,nairametrics_cached
2026-08-06,Abuja,Garki,tomato round,71523,standard,nairametrics_cached
2026-08-06,Abuja,Utako,tomato round,69252,standard,nairametrics_cached
2026-08-06,Port Harcourt,Mile 3,tomato round,67441,standard,nairametrics_cached
2026-08-06,Port Harcourt,Creek Road,tomato round,65775,standard,nairametrics_cached
2026-08-06,Port Harcourt,Oil Mill,tomato round,67985,standard,nairametrics_cached
2026-08-06,Lagos,Mile 12,tomato oval,39173,standard,nairametrics_cached
2026-08-06,Lagos,Oyingbo,tomato oval,41239,standard,nairametrics_cached
2026-08-06,Lagos,Mushin,tomato oval,41544,standard,nairametrics_cached
2026-08-06,Lagos,Daleko,tomato oval,39920,standard,nairametrics_cached
2026-08-06,Abuja,Wuse,tomato oval,45806,standard,nairametrics_cached
2026-08-06,Abuja,Garki,tomato oval,43439,standard,nairametrics_cached
2026-08-06,Abuja,Utako,tomato oval,46397,standard,nairametrics_cached
2026-08-06,Port Harcourt,Mile 3,tomato oval,42354,standard,nairametrics_cached
2026-08-06,Port Harcourt,Creek Road,tomato oval,42967,standard,nairametrics_cached
2026-08-06,Port Harcourt,Oil Mill,tomato oval,40676,standard,nairametrics_cached
2026-08-06,Lagos,Mile 12,garri white,24444,standard,nairametrics_cached
2026-08-06,Lagos,Oyingbo,garri white,24335,standard,nairametrics_cached
2026-08-06,Lagos,Mushin,garri white,25810,standard,nairametrics_cached
2026-08-06,Lagos,Daleko,garri white,24757,standard,nairametrics_cached
2026-08-06,Abuja,Wuse,garri white,27138,standard,nairametrics_cached
2026-08-06,Abuja,Garki,garri white,28631,standard,nairametrics_cached
