date,city,market,product,price,unit,source
2026-09-16,Lagos,Mile 12,tomato round,63376,standard,nairametrics_cached
2026-09-16,Lagos,Oyingbo,tomato round,65568,standard,nairametrics_cached
2026-09-16,Lagos,Mushin,tomato round,64491,standard,nairametrics_cached
2026-09-16,Lagos,Daleko,tomato round,65748,standard,nairametrics_cached
2026-09-16,Abuja,Wuse,tomato round,72571,standard,nairametrics_cached
2026-09-16,Abuja,Garki,tomato round,69202,standard,nairametrics_cached
2026-09-16,Abuja,Utako,tomato round,74665,standard,nairametrics_cached
2026-09-16,Port Harcourt,Mile 3,tomato round,69954,standard,nairametrics_cached
2026-09-16,Port Harcourt,Creek Road,tomato round,70269,standard,nairametrics_cached
2026-09-16,Port Harcourt,Oil Mill,tomato round,69943,standard,nairametrics_cached
2026-09-16,Lagos,Mile 12,tomato oval,39524,standard,nairametrics_cached
2026-09-16,Lagos,Oyingbo,tomato oval,40563,standard,nairametrics_cached
2026-09-16,Lagos,Mushin,tomato oval,38889,standard,nairametrics_cached
2026-09-16,Lagos,Daleko,tomato oval,39723,standard,nairametrics_cached
2026-09-16,Abuja,Wuse,tomato oval,43977,standard,nairametrics_cached
2026-09-16,Abuja,Garki,tomato oval,45999,standard,nairametrics_cached
2026-09-16,Abuja,Utako,tomato oval,45833,standard,nairametrics_cached
2026-09-16,Port Harcourt,Mile 3,tomato oval,43619,standard,nairametrics_cached
2026-09-16,Port Harcourt,Creek Road,tomato oval,42872,standard,nairametrics_cached
2026-09-16,Port Harcourt,Oil Mill,tomato oval,40972,standard,nairametrics_cached
2026-09-16,Lagos,Mile 12,garri white,24012,standard,nairametrics_cached
2026-09-16,Lagos,Oyingbo,garri white,25438,standard,nairametrics_cached
2026-09-16,Lagos,Mushin,garri white,24535,standard,nairametrics_cached
2026-09-16,Lagos,Daleko,garri white,24685,standard,nairametrics_cached
2026-09-16,Abuja,Wuse,garri white,28914,standard,nairametrics_cached
2026-09-16,Abuja,Garki,garri white,27343,standard,nairametrics_cached
2026-09-16,Abuja,Utako,garri white,27664,standard,nairametrics_cached
2026-09-16,Port Harcourt,Mile 3,garri white,25622,standard,nairametrics_cached
2026-09-16,Port Harcourt,Creek Road,garri white,24993,standard,nairametrics_cached
2026-09-16,Port Harcourt,Oil Mill,garri white,26666,standard,nairametrics_cached
2026-09-16,Lagos,Mile 12,garri yellow,24720,standard,nairametrics_cached
2026-09-16,Lagos,Oyingbo,garri yellow,25687,standard,nairametrics_cached
2026-09-16,Lagos,Mushin,garri yellow,24805,standard,nairametrics_cached
2026-09-16,Lagos,Daleko,garri yellow,24970,standard,nairametrics_cached
2026-09-16,Abuja,Wuse,garri yellow,26635,standard,nairametrics_cached
2026-09-16,Abuja,Garki,garri yellow,27428,standard,nairametrics_cached
2026-09-16,Abuja,Utako,garri yellow,27348,standard,nairametrics_cached
2026-09-16,Port Harcourt,Mile 3,garri yellow,26428,standard,nairametrics_cached
2026-09-16,Port Harcourt,Creek Road,garri yellow,26162,standard,nairametrics_cached
2026-09-16,Port Harcourt,Oil Mill,garri yellow,26285,standard,nairametrics_cached
2026-09-16,Lagos,Mile 12,rice royal stallion,59251,standard,nairametrics_cached
2026-09-16,Lagos,Oyingbo,rice royal stallion,60555,standard,nairametrics_cached
2026-09-16,Lagos,Mushin,rice royal stallion,61400,standard,nairametrics_cached
2026-09-16,Lagos,Daleko,rice royal stallion,62023,standard,nairametrics_cached
2026-09-16,Abuja,Wuse,rice royal stallion,63083,standard,nairametrics_cached
2026-09-16,Abuja,Garki,rice royal stallion,64332,standard,nairametrics_cached
2026-09-16,Abuja,Utako,rice royal stallion,64080,standard,nairametrics_cached
2026-09-16,Port Harcourt,Mile 3,rice royal stallion,59759,standard,nairametrics_cached
2026-09-16,Port Harcourt,Creek Road,rice royal stallion,59651,standard,nairametrics_cached
