date,city,market,product,price,unit,source
2026-05-19,Lagos,Mile 12,tomato round,67050,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,tomato round,62545,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,tomato round,66929,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,tomato round,66989,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,tomato round,69447,standard,nairametrics_cached
2026-05-19,Abuja,Garki,tomato round,69264,standard,nairametrics_cached
2026-05-19,Abuja,Utako,tomato round,71855,standard,nairametrics_cached
2026-05-19,Port Harcourt,Mile 3,tomato round,66442,standard,nairametrics_cached
2026-05-19,Port Harcourt,Creek Road,tomato round,65320,standard,nairametrics_cached
2026-05-19,Port Harcourt,Oil Mill,tomato round,67654,standard,nairametrics_cached
2026-05-19,Lagos,Mile 12,tomato oval,40689,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,tomato oval,38570,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,tomato oval,40616,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,tomato oval,40039,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,tomato oval,43765,standard,nairametrics_cached
2026-05-19,Abuja,Garki,tomato oval,45326,standard,nairametrics_cached
2026-05-19,Abuja,Utako,tomato oval,43280,standard,nairametrics_cached
2026-05-19,Port Harcourt,Mile 3,tomato oval,43560,standard,nairametrics_cached
2026-05-19,Port Harcourt,Creek Road,tomato oval,42873,standard,nairametrics_cached
2026-05-19,Port Harcourt,Oil Mill,tomato oval,40348,standard,nairametrics_cached
2026-05-19,Lagos,Mile 12,garri white,25835,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,garri white,24629,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,garri white,24873,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,garri white,24992,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,garri white,27610,standard,nairametrics_cached
2026-05-19,Abuja,Garki,garri white,27433,standard,nairametrics_cached
2026-05-19,Abuja,Utako,garri white,28968,standard,nairametrics_cached
2026-05-19,Port Harcourt,Mile 3,garri white,25805,standard,nairametrics_cached
2026-05-19,Port Harcourt,Creek Road,garri white,26779,standard,nairametrics_cached
2026-05-19,Port Harcourt,Oil Mill,garri white,26497,standard,nairametrics_cached
2026-05-19,Lagos,Mile 12,garri yellow,24673,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,garri yellow,25804,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,garri yellow,24801,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,garri yellow,24128,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,garri yellow,27805,standard,nairametrics_cached
2026-05-19,Abuja,Garki,garri yellow,27146,standard,nairametrics_cached
2026-05-19,Abuja,Utako,garri yellow,26987,standard,nairametrics_cached
2026-05-19,Port Harcourt,Mile 3,garri yellow,26079,standard,nairametrics_cached
2026-05-19,Port Harcourt,Creek Road,garri yellow,24768,standard,nairametrics_cached
2026-05-19,Port Harcourt,Oil Mill,garri yellow,26199,standard,nairametrics_cached
2026-05-19,Lagos,Mile 12,rice royal stallion,61132,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,rice royal stallion,61803,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,rice royal stallion,58466,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,rice royal stallion,61729,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,rice royal stallion,61558,standard,nairametrics_cached
2026-05-19,Abuja,Garki,rice royal stallion,61998,standard,nairametrics_cached
2026-05-19,Abuja,Utako,rice royal stallion,65824,standard,nairametrics_cached
2026-05-19,Port Harcourt,Mile 3,rice royal stallion,62261,standard,nairametrics_cached
2026-05-19,Port Harcourt,Creek Road,rice royal stallion,61159,standard,nairametrics_cached
2026-05-19,Port Harcourt,Oil Mill,rice royal stallion,62375,standard,nairametrics_cached
2026-05-19,Lagos,Mile 12,rice mamas pride,62440,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,rice mamas pride,65838,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,rice mamas pride,66000,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,rice mamas pride,63637,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,rice mamas pride,67520,standard,nairametrics_cached
2026-05-19,Abuja,Garki,rice mamas pride,71346,standard,nairametrics_cached
2026-05-19,Abuja,Utako,rice mamas pride,67724,standard,nairametrics_cached
2026-05-19,Port Harcourt,Mile 3,rice mamas pride,68814,standard,nairametrics_cached
2026-05-19,Port Harcourt,Creek Road,rice mamas pride,66600,standard,nairametrics_cached
2026-05-19,Port Harcourt,Oil Mill,rice mamas pride,69111,standard,nairametrics_cached
2026-05-19,Lagos,Mile 12,beans brown,119316,standard,nairametrics_cached
2026-05-19,Lagos,Oyingbo,beans brown,119692,standard,nairametrics_cached
2026-05-19,Lagos,Mushin,beans brown,117800,standard,nairametrics_cached
2026-05-19,Lagos,Daleko,beans brown,116767,standard,nairametrics_cached
2026-05-19,Abuja,Wuse,beans brown,137077,standard,nairametrics_cached
2026-05-19,Abuja,Garki,beans brown,137011,standard,nairametrics_cached
2026-05-19,Abuja,Utako,beans brown,137785,standard,nairametrics_cached
