date,city,market,product,price,unit,source
2026-08-03,Lagos,Mile 12,tomato round,64191,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,tomato round,66082,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,tomato round,66877,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,tomato round,64199,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,tomato round,73192,standard,nairametrics_cached
2026-08-03,Abuja,Garki,tomato round,72436,standard,nairametrics_cached
2026-08-03,Abuja,Utako,tomato round,72370,standard,nairametrics_cached
2026-08-03,Port Harcourt,Mile 3,tomato round,66620,standard,nairametrics_cached
2026-08-03,Port Harcourt,Creek Road,tomato round,65888,standard,nairametrics_cached
2026-08-03,Port Harcourt,Oil Mill,tomato round,67986,standard,nairametrics_cached
2026-08-03,Lagos,Mile 12,tomato oval,38408,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,tomato oval,38717,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,tomato oval,41340,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,tomato oval,40062,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,tomato oval,45520,standard,nairametrics_cached
2026-08-03,Abuja,Garki,tomato oval,46727,standard,nairametrics_cached
2026-08-03,Abuja,Utako,tomato oval,44602,standard,nairametrics_cached
2026-08-03,Port Harcourt,Mile 3,tomato oval,43473,standard,nairametrics_cached
2026-08-03,Port Harcourt,Creek Road,tomato oval,43679,standard,nairametrics_cached
2026-08-03,Port Harcourt,Oil Mill,tomato oval,42765,standard,nairametrics_cached
2026-08-03,Lagos,Mile 12,garri white,24283,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,garri white,25568,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,garri white,25596,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,garri white,25760,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,garri white,28184,standard,nairametrics_cached
2026-08-03,Abuja,Garki,garri white,27709,standard,nairametrics_cached
2026-08-03,Abuja,Utako,garri white,27036,standard,nairametrics_cached
2026-08-03,Port Harcourt,Mile 3,garri white,25089,standard,nairametrics_cached
2026-08-03,Port Harcourt,Creek Road,garri white,25156,standard,nairametrics_cached
2026-08-03,Port Harcourt,Oil Mill,garri white,26683,standard,nairametrics_cached
2026-08-03,Lagos,Mile 12,garri yellow,24643,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,garri yellow,25941,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,garri yellow,25956,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,garri yellow,25391,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,garri yellow,27111,standard,nairametrics_cached
2026-08-03,Abuja,Garki,garri yellow,26972,standard,nairametrics_cached
2026-08-03,Abuja,Utako,garri yellow,28476,standard,nairametrics_cached
2026-08-03,Port Harcourt,Mile 3,garri yellow,26383,standard,nairametrics_cached
2026-08-03,Port Harcourt,Creek Road,garri yellow,25518,standard,nairametrics_cached
2026-08-03,Port Harcourt,Oil Mill,garri yellow,26101,standard,nairametrics_cached
2026-08-03,Lagos,Mile 12,rice royal stallion,59503,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,rice royal stallion,59311,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,rice royal stallion,61617,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,rice royal stallion,60331,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,rice royal stallion,63281,standard,nairametrics_cached
2026-08-03,Abuja,Garki,rice royal stallion,64714,standard,nairametrics_cached
2026-08-03,Abuja,Utako,rice royal stallion,65069,standard,nairametrics_cached
2026-08-03,Port Harcourt,Mile 3,rice royal stallion,60978,standard,nairametrics_cached
2026-08-03,Port Harcourt,Creek Road,rice royal stallion,62411,standard,nairametrics_cached
2026-08-03,Port Harcourt,Oil Mill,rice royal stallion,60119,standard,nairametrics_cached
2026-08-03,Lagos,Mile 12,rice mamas pride,66174,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,rice mamas pride,64921,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,rice mamas pride,65918,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,rice mamas pride,63981,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,rice mamas pride,66876,standard,nairametrics_cached
2026-08-03,Abuja,Garki,rice mamas pride,69049,standard,nairametrics_cached
2026-08-03,Abuja,Utako,rice mamas pride,67969,standard,nairametrics_cached
2026-08-03,Port Harcourt,Mile 3,rice mamas pride,66526,standard,nairametrics_cached
2026-08-03,Port Harcourt,Creek Road,rice mamas pride,68810,standard,nairametrics_cached
2026-08-03,Port Harcourt,Oil Mill,rice mamas pride,68481,standard,nairametrics_cached
2026-08-03,Lagos,Mile 12,beans brown,122208,standard,nairametrics_cached
2026-08-03,Lagos,Oyingbo,beans brown,122963,standard,nairametrics_cached
2026-08-03,Lagos,Mushin,beans brown,115330,standard,nairametrics_cached
2026-08-03,Lagos,Daleko,beans brown,123501,standard,nairametrics_cached
2026-08-03,Abuja,Wuse,beans brown,131090,standard,nairametrics_cached
