date,city,market,product,price,unit,source
2026-09-10,Lagos,Mile 12,tomato round,66262,standard,nairametrics_cached
2026-09-10,Lagos,Oyingbo,tomato round,66543,standard,nairametrics_cached
2026-09-10,Lagos,Mushin,tomato round,63707,standard,nairametrics_cached
2026-09-10,Lagos,Daleko,tomato round,64556,standard,nairametrics_cached
2026-09-10,Abuja,Wuse,tomato round,70741,standard,nairametrics_cached
2026-09-10,Abuja,Garki,tomato round,74553,standard,nairametrics_cached
2026-09-10,Abuja,Utako,tomato round,73986,standard,nairametrics_cached
2026-09-10,Port Harcourt,Mile 3,tomato round,65511,standard,nairametrics_cached
2026-09-10,Port Harcourt,Creek Road,tomato round,68876,standard,nairametrics_cached
2026-09-10,Port Harcourt,Oil Mill,tomato round,70376,standard,nairametrics_cached
2026-09-10,Lagos,Mile 12,tomato oval,39452,standard,nairametrics_cached
2026-09-10,Lagos,Oyingbo,tomato oval,38407,standard,nairametrics_cached
2026-09-10,Lagos,Mushin,tomato oval,39513,standard,nairametrics_cached
2026-09-10,Lagos,Daleko,tomato oval,41346,standard,nairametrics_cached
2026-09-10,Abuja,Wuse,tomato oval,45620,standard,nairametrics_cached
2026-09-10,Abuja,Garki,tomato oval,43591,standard,nairametrics_cached
2026-09-10,Abuja,Utako,tomato oval,44865,standard,nairametrics_cached
2026-09-10,Port Harcourt,Mile 3,tomato oval,43400,standard,nairametrics_cached
2026-09-10,Port Harcourt,Creek Road,tomato oval,42757,standard,nairametrics_cached
2026-09-10,Port Harcourt,Oil Mill,tomato oval,42123,standard,nairametrics_cached
2026-09-10,Lagos,Mile 12,garri white,24403,standard,nairametrics_cached
2026-09-10,Lagos,Oyingbo,garri white,24181,standard,nairametrics_cached
2026-09-10,Lagos,Mushin,garri white,25783,standard,nairametrics_cached
2026-09-10,Lagos,Daleko,garri white,25723,standard,nairametrics_cached
2026-09-10,Abuja,Wuse,garri white,27398,standard,nairametrics_cached
2026-09-10,Abuja,Garki,garri white,28950,standard,nairametrics_cached
2026-09-10,Abuja,Utako,garri white,27220,standard,nairametrics_cached
2026-09-10,Port Harcourt,Mile 3,garri white,26981,standard,nairametrics_cached
2026-09-10,Port Harcourt,Creek Road,garri white,25975,standard,nairametrics_cached
2026-09-10,Port Harcourt,Oil Mill,garri white,26902,standard,nairametrics_cached
2026-09-10,Lagos,Mile 12,garri yellow,25776,standard,nairametrics_cached
2026-09-10,Lagos,Oyingbo,garri yellow,24632,standard,nairametrics_cached
2026-09-10,Lagos,Mushin,garri yellow,25913,standard,nairametrics_cached
2026-09-10,Lagos,Daleko,garri yellow,24982,standard,nairametrics_cached
2026-09-10,Abuja,Wuse,garri yellow,27502,standard,nairametrics_cached
2026-09-10,Abuja,Garki,garri yellow,28312,standard,nairametrics_cached
2026-09-10,Abuja,Utako,garri yellow,27875,standard,nairametrics_cached
2026-09-10,Port Harcourt,Mile 3,garri yellow,25403,standard,nairametrics_cached
2026-09-10,Port Harcourt,Creek Road,garri yellow,25961,standard,nairametrics_cached
