date,city,market,product,price,unit,source
2026-08-27,Lagos,Mile 12,tomato round,64873,standard,nairametrics_cached
2026-08-27,Lagos,Oyingbo,tomato round,66382,standard,nairametrics_cached
2026-08-27,Lagos,Mushin,tomato round,65416,standard,nairametrics_cached
2026-08-27,Lagos,Daleko,tomato round,66376,standard,nairametrics_cached
2026-08-27,Abuja,Wuse,tomato round,69180,standard,nairametrics_cached
2026-08-27,Abuja,Garki,tomato round,73271,standard,nairametrics_cached
2026-08-27,Abuja,Utako,tomato round,70094,standard,nairametrics_cached
2026-08-27,Port Harcourt,Mile 3,tomato round,70065,standard,nairametrics_cached
2026-08-27,Port Harcourt,Creek Road,tomato round,66635,standard,nairametrics_cached
2026-08-27,Port Harcourt,Oil Mill,tomato round,70095,standard,nairametrics_cached
2026-08-27,Lagos,Mile 12,tomato oval,40176,standard,nairametrics_cached
2026-08-27,Lagos,Oyingbo,tomato oval,40661,standard,nairametrics_cached
2026-08-27,Lagos,Mushin,tomato oval,38630,standard,nairametrics_cached
2026-08-27,Lagos,Daleko,tomato oval,40501,standard,nairametrics_cached
2026-08-27,Abuja,Wuse,tomato oval,44733,standard,nairametrics_cached
2026-08-27,Abuja,Garki,tomato oval,45308,standard,nairametrics_cached
2026-08-27,Abuja,Utako,tomato oval,45786,standard,nairametrics_cached
2026-08-27,Port Harcourt,Mile 3,tomato oval,41313,standard,nairametrics_cached
2026-08-27,Port Harcourt,Creek Road,tomato oval,42435,standard,nairametrics_cached
2026-08-27,Port Harcourt,Oil Mill,tomato oval,42306,standard,nairametrics_cached
2026-08-27,Lagos,Mile 12,garri white,24005,standard,nairametrics_cached
2026-08-27,Lagos,Oyingbo,garri white,24080,standard,nairametrics_cached
2026-08-27,Lagos,Mushin,garri white,24629,standard,nairametrics_cached
2026-08-27,Lagos,Daleko,garri white,25788,standard,nairametrics_cached
2026-08-27,Abuja,Wuse,garri white,27986,standard,nairametrics_cached
2026-08-27,Abuja,Garki,garri white,27523,standard,nairametrics_cached
2026-08-27,Abuja,Utako,garri white,28900,standard,nairametrics_cached
2026-08-27,Port Harcourt,Mile 3,garri white,25063,standard,nairametrics_cached
2026-08-27,Port Harcourt,Creek Road,garri white,26995,standard,nairametrics_cached
2026-08-27,Port Harcourt,Oil Mill,garri white,26673,standard,nairametrics_cached
2026-08-27,Lagos,Mile 12,garri yellow,24463,standard,nairametrics_cached
2026-08-27,Lagos,Oyingbo,garri yellow,24519,standard,nairametrics_cached
2026-08-27,Lagos,Mushin,garri yellow,24915,standard,nairametrics_cached
2026-08-27,Lagos,Daleko,garri yellow,24711,standard,nairametrics_cached
2026-08-27,Abuja,Wuse,garri yellow,26673,standard,nairametrics_cached
2026-08-27,Abuja,Garki,garri yellow,27677,standard,nairametrics_cached
2026-08-27,Abuja,Utako,garri yellow,26402,standard,nairametrics_cached
2026-08-27,Port Harcourt,Mile 3,garri yellow,26015,standard,nairametrics_cached
2026-08-27,Port Harcourt,Creek Road,garri yellow,26502,standard,nairametrics_cached
2026-08-27,Port Harcourt,Oil Mill,garri yellow,25202,standard,nairametrics_cached
2026-08-27,Lagos,Mile 12,rice royal stallion,61154,standard,nairametrics_cached
2026-08-27,Lagos,Oyingbo,rice royal stallion,58194,standard,nairametrics_cached
2026-08-27,Lagos,Mushin,rice royal stallion,60179,standard,nairametrics_cached
2026-08-27,Lagos,Daleko,rice royal stallion,61486,standard,nairametrics_cached
2026-08-27,Abuja,Wuse,rice royal stallion,65171,standard,nairametrics_cached
2026-08-27,Abuja,Garki,rice royal stallion,66274,standard,nairametrics_cached
2026-08-27,Abuja,Utako,rice royal stallion,65576,standard,nairametrics_cached
2026-08-27,Port Harcourt,Mile 3,rice royal stallion,62338,standard,nairametrics_cached
2026-08-27,Port Harcourt,Creek Road,rice royal stallion,60095,standard,nairametrics_cached
2026-08-27,Port Harcourt,Oil Mill,rice royal stallion,61463,standard,nairametrics_cached
2026-08-27,Lagos,Mile 12,rice mamas pride,67542,standard,nairametrics_cached
2026-08-27,Lagos,Oyingbo,rice mamas pride,64124,standard,nairametrics_cached
2026-08-27,Lagos,Mushin,rice mamas pride,64279,standard,nairametrics_cached
2026-08-27,Lagos,Daleko,rice mamas pride,66922,standard,nairametrics_cached
2026-08-27,Abuja,Wuse,rice mamas pride,68149,standard,nairametrics_cached
2026-08-27,Abuja,Garki,rice mamas pride,68707,standard,nairametrics_cached
2026-08-27,Abuja,Utako,rice mamas pride,67924,standard,nairametrics_cached
2026-08-27,Port Harcourt,Mile 3,rice mamas pride,65557,standard,nairametrics_cached
2026-08-27,Port Harcourt,Creek Road,rice mamas pride,64564,standard,nairametrics_cached
2026-08-27,Port Harcourt,Oil Mill,rice mamas pride,68571,standard,nairametrics_cached
2026-08-27,Lagos,Mile 12,beans brown,118799,standard,nairametrics_cached
