date,city,market,product,price,unit,source
2026-07-21,Lagos,Mile 12,tomato round,63948,standard,nairametrics_cached
2026-07-21,Lagos,Oyingbo,tomato round,65146,standard,nairametrics_cached
2026-07-21,Lagos,Mushin,tomato round,66271,standard,nairametrics_cached
2026-07-21,Lagos,Daleko,tomato round,63232,standard,nairametrics_cached
2026-07-21,Abuja,Wuse,tomato round,73370,standard,nairametrics_cached
2026-07-21,Abuja,Garki,tomato round,70292,standard,nairametrics_cached
2026-07-21,Abuja,Utako,tomato round,73967,standard,nairametrics_cached
2026-07-21,Port Harcourt,Mile 3,tomato round,66397,standard,nairametrics_cached
2026-07-21,Port Harcourt,Creek Road,tomato round,68851,standard,nairametrics_cached
2026-07-21,Port Harcourt,Oil Mill,tomato round,66402,standard,nairametrics_cached
2026-07-21,Lagos,Mile 12,tomato oval,40714,standard,nairametrics_cached
2026-07-21,Lagos,Oyingbo,tomato oval,41190,standard,nairametrics_cached
2026-07-21,Lagos,Mushin,tomato oval,40143,standard,nairametrics_cached
2026-07-21,Lagos,Daleko,tomato oval,39047,standard,nairametrics_cached
2026-07-21,Abuja,Wuse,tomato oval,45565,standard,nairametrics_cached
2026-07-21,Abuja,Garki,tomato oval,44128,standard,nairametrics_cached
2026-07-21,Abuja,Utako,tomato oval,44707,standard,nairametrics_cached
2026-07-21,Port Harcourt,Mile 3,tomato oval,43621,standard,nairametrics_cached
2026-07-21,Port Harcourt,Creek Road,tomato oval,43548,standard,nairametrics_cached
2026-07-21,Port Harcourt,Oil Mill,tomato oval,40737,standard,nairametrics_cached
2026-07-21,Lagos,Mile 12,garri white,24450,standard,nairametrics_cached
2026-07-21,Lagos,Oyingbo,garri white,25358,standard,nairametrics_cached
2026-07-21,Lagos,Mushin,garri white,25618,standard,nairametrics_cached
2026-07-21,Lagos,Daleko,garri white,24304,standard,nairametrics_cached
2026-07-21,Abuja,Wuse,garri white,28666,standard,nairametrics_cached
2026-07-21,Abuja,Garki,garri white,28125,standard,nairametrics_cached
2026-07-21,Abuja,Utako,garri white,28249,standard,nairametrics_cached
2026-07-21,Port Harcourt,Mile 3,garri white,25826,standard,nairametrics_cached
2026-07-21,Port Harcourt,Creek Road,garri white,25533,standard,nairametrics_cached
2026-07-21,Port Harcourt,Oil Mill,garri white,25893,standard,nairametrics_cached
