date,city,market,product,price,unit,source
2026-07-07,Lagos,Mile 12,tomato round,64912,standard,nairametrics_cached
2026-07-07,Lagos,Oyingbo,tomato round,62707,standard,nairametrics_cached
2026-07-07,Lagos,Mushin,tomato round,62574,standard,nairametrics_cached
2026-07-07,Lagos,Daleko,tomato round,65626,standard,nairametrics_cached
2026-07-07,Abuja,Wuse,tomato round,72120,standard,nairametrics_cached
2026-07-07,Abuja,Garki,tomato round,72047,standard,nairametrics_cached
2026-07-07,Abuja,Utako,tomato round,72636,standard,nairametrics_cached
2026-07-07,Port Harcourt,Mile 3,tomato round,67996,standard,nairametrics_cached
2026-07-07,Port Harcourt,Creek Road,tomato round,66431,standard,nairametrics_cached
2026-07-07,Port Harcourt,Oil Mill,tomato round,66696,standard,nairametrics_cached
2026-07-07,Lagos,Mile 12,tomato oval,40572,standard,nairametrics_cached
2026-07-07,Lagos,Oyingbo,tomato oval,40736,standard,nairametrics_cached
2026-07-07,Lagos,Mushin,tomato oval,39223,standard,nairametrics_cached
2026-07-07,Lagos,Daleko,tomato oval,40794,standard,nairametrics_cached
2026-07-07,Abuja,Wuse,tomato oval,46107,standard,nairametrics_cached
2026-07-07,Abuja,Garki,tomato oval,46627,standard,nairametrics_cached
2026-07-07,Abuja,Utako,tomato oval,45813,standard,nairametrics_cached
2026-07-07,Port Harcourt,Mile 3,tomato oval,40329,standard,nairametrics_cached
2026-07-07,Port Harcourt,Creek Road,tomato oval,43516,standard,nairametrics_cached
2026-07-07,Port Harcourt,Oil Mill,tomato oval,40512,standard,nairametrics_cached
2026-07-07,Lagos,Mile 12,garri white,25199,standard,nairametrics_cached
2026-07-07,Lagos,Oyingbo,garri white,25141,standard,nairametrics_cached
2026-07-07,Lagos,Mushin,garri white,24899,standard,nairametrics_cached
2026-07-07,Lagos,Daleko,garri white,24217,standard,nairametrics_cached
2026-07-07,Abuja,Wuse,garri white,28997,standard,nairametrics_cached
2026-07-07,Abuja,Garki,garri white,27354,standard,nairametrics_cached
2026-07-07,Abuja,Utako,garri white,29072,standard,nairametrics_cached
2026-07-07,Port Harcourt,Mile 3,garri white,26796,standard,nairametrics_cached
2026-07-07,Port Harcourt,Creek Road,garri white,26427,standard,nairametrics_cached
2026-07-07,Port Harcourt,Oil Mill,garri white,26226,standard,nairametrics_cached
2026-07-07,Lagos,Mile 12,garri yellow,25274,standard,nairametrics_cached
2026-07-07,Lagos,Oyingbo,garri yellow,24492,standard,nairametrics_cached
2026-07-07,Lagos,Mushin,garri yellow,24694,standard,nairametrics_cached
2026-07-07,Lagos,Daleko,garri yellow,24979,standard,nairametrics_cached
2026-07-07,Abuja,Wuse,garri yellow,28292,standard,nairametrics_cached
2026-07-07,Abuja,Garki,garri yellow,26501,standard,nairametrics_cached
2026-07-07,Abuja,Utako,garri yellow,27194,standard,nairametrics_cached
2026-07-07,Port Harcourt,Mile 3,garri yellow,25922,standard,nairametrics_cached
2026-07-07,Port Harcourt,Creek Road,garri yellow,26187,standard,nairametrics_cached
2026-07-07,Port Harcourt,Oil Mill,garri yellow,26260,standard,nairametrics_cached
2026-07-07,Lagos,Mile 12,rice royal stallion,60158,standard,nairametrics_cached
2026-07-07,Lagos,Oyingbo,rice royal stallion,60733,standard,nairametrics_cached
2026-07-07,Lagos,Mushin,rice royal stallion,58255,standard,nairametrics_cached
2026-07-07,Lagos,Daleko,rice royal stallion,62341,standard,nairametrics_cached
2026-07-07,Abuja,Wuse,rice royal stallion,65932,standard,nairametrics_cached
2026-07-07,Abuja,Garki,rice royal stallion,66401,standard,nairametrics_cached
2026-07-07,Abuja,Utako,rice royal stallion,63575,standard,nairametrics_cached
2026-07-07,Port Harcourt,Mile 3,rice royal stallion,64264,standard,nairametrics_cached
2026-07-07,Port Harcourt,Creek Road,rice royal stallion,61986,standard,nairametrics_cached
