date,city,market,product,price,unit,source
2026-07-09,Lagos,Mile 12,tomato round,62531,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,tomato round,66997,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,tomato round,63087,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,tomato round,66141,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,tomato round,74401,standard,nairametrics_cached
2026-07-09,Abuja,Garki,tomato round,70733,standard,nairametrics_cached
2026-07-09,Abuja,Utako,tomato round,70090,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,tomato round,68763,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,tomato round,69065,standard,nairametrics_cached
2026-07-09,Port Harcourt,Oil Mill,tomato round,70640,standard,nairametrics_cached
2026-07-09,Lagos,Mile 12,tomato oval,41324,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,tomato oval,38615,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,tomato oval,40000,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,tomato oval,38621,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,tomato oval,43407,standard,nairametrics_cached
2026-07-09,Abuja,Garki,tomato oval,43998,standard,nairametrics_cached
2026-07-09,Abuja,Utako,tomato oval,44464,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,tomato oval,40817,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,tomato oval,40900,standard,nairametrics_cached
2026-07-09,Port Harcourt,Oil Mill,tomato oval,42058,standard,nairametrics_cached
2026-07-09,Lagos,Mile 12,garri white,24414,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,garri white,24241,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,garri white,24056,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,garri white,25343,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,garri white,27774,standard,nairametrics_cached
2026-07-09,Abuja,Garki,garri white,28834,standard,nairametrics_cached
2026-07-09,Abuja,Utako,garri white,27782,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,garri white,25429,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,garri white,25521,standard,nairametrics_cached
2026-07-09,Port Harcourt,Oil Mill,garri white,25885,standard,nairametrics_cached
2026-07-09,Lagos,Mile 12,garri yellow,24153,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,garri yellow,24596,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,garri yellow,24761,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,garri yellow,24324,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,garri yellow,26979,standard,nairametrics_cached
2026-07-09,Abuja,Garki,garri yellow,28449,standard,nairametrics_cached
2026-07-09,Abuja,Utako,garri yellow,28325,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,garri yellow,26513,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,garri yellow,24767,standard,nairametrics_cached
2026-07-09,Port Harcourt,Oil Mill,garri yellow,26401,standard,nairametrics_cached
2026-07-09,Lagos,Mile 12,rice royal stallion,57825,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,rice royal stallion,62090,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,rice royal stallion,61156,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,rice royal stallion,57776,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,rice royal stallion,63115,standard,nairametrics_cached
2026-07-09,Abuja,Garki,rice royal stallion,65871,standard,nairametrics_cached
2026-07-09,Abuja,Utako,rice royal stallion,62013,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,rice royal stallion,60705,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,rice royal stallion,60639,standard,nairametrics_cached
2026-07-09,Port Harcourt,Oil Mill,rice royal stallion,63679,standard,nairametrics_cached
2026-07-09,Lagos,Mile 12,rice mamas pride,67197,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,rice mamas pride,65652,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,rice mamas pride,63645,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,rice mamas pride,63686,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,rice mamas pride,70933,standard,nairametrics_cached
2026-07-09,Abuja,Garki,rice mamas pride,71631,standard,nairametrics_cached
2026-07-09,Abuja,Utako,rice mamas pride,67922,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,rice mamas pride,66932,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,rice mamas pride,67403,standard,nairametrics_cached
2026-07-09,Port Harcourt,Oil Mill,rice mamas pride,67019,standard,nairametrics_cached
2026-07-09,Lagos,Mile 12,beans brown,116631,standard,nairametrics_cached
2026-07-09,Lagos,Oyingbo,beans brown,115944,standard,nairametrics_cached
2026-07-09,Lagos,Mushin,beans brown,119466,standard,nairametrics_cached
2026-07-09,Lagos,Daleko,beans brown,119767,standard,nairametrics_cached
2026-07-09,Abuja,Wuse,beans brown,136131,standard,nairametrics_cached
2026-07-09,Abuja,Garki,beans brown,130965,standard,nairametrics_cached
2026-07-09,Abuja,Utako,beans brown,131068,standard,nairametrics_cached
2026-07-09,Port Harcourt,Mile 3,beans brown,132494,standard,nairametrics_cached
2026-07-09,Port Harcourt,Creek Road,beans brown,129698,standard,nairametrics_cached
