date,city,market,product,price,unit,source
2026-08-01,Lagos,Mile 12,tomato round,67473,standard,nairametrics_cached
2026-08-01,Lagos,Oyingbo,tomato round,65621,standard,nairametrics_cached
2026-08-01,Lagos,Mushin,tomato round,64811,standard,nairametrics_cached
2026-08-01,Lagos,Daleko,tomato round,66010,standard,nairametrics_cached
2026-08-01,Abuja,Wuse,tomato round,71201,standard,nairametrics_cached
2026-08-01,Abuja,Garki,tomato round,70290,standard,nairametrics_cached
2026-08-01,Abuja,Utako,tomato round,71781,standard,nairametrics_cached
2026-08-01,Port Harcourt,Mile 3,tomato round,66289,standard,nairametrics_cached
2026-08-01,Port Harcourt,Creek Road,tomato round,67497,standard,nairametrics_cached
2026-08-01,Port Harcourt,Oil Mill,tomato round,66695,standard,nairametrics_cached
2026-08-01,Lagos,Mile 12,tomato oval,41527,standard,nairametrics_cached
2026-08-01,Lagos,Oyingbo,tomato oval,40425,standard,nairametrics_cached
2026-08-01,Lagos,Mushin,tomato oval,38517,standard,nairametrics_cached
2026-08-01,Lagos,Daleko,tomato oval,38779,standard,nairametrics_cached
2026-08-01,Abuja,Wuse,tomato oval,43907,standard,nairametrics_cached
2026-08-01,Abuja,Garki,tomato oval,44952,standard,nairametrics_cached
2026-08-01,Abuja,Utako,tomato oval,45616,standard,nairametrics_cached
2026-08-01,Port Harcourt,Mile 3,tomato oval,43639,standard,nairametrics_cached
2026-08-01,Port Harcourt,Creek Road,tomato oval,43448,standard,nairametrics_cached
2026-08-01,Port Harcourt,Oil Mill,tomato oval,43431,standard,nairametrics_cached
2026-08-01,Lagos,Mile 12,garri white,24582,standard,nairametrics_cached
2026-08-01,Lagos,Oyingbo,garri white,25859,standard,nairametrics_cached
2026-08-01,Lagos,Mushin,garri white,25574,standard,nairametrics_cached
2026-08-01,Lagos,Daleko,garri white,25696,standard,nairametrics_cached
2026-08-01,Abuja,Wuse,garri white,27858,standard,nairametrics_cached
2026-08-01,Abuja,Garki,garri white,27815,standard,nairametrics_cached
2026-08-01,Abuja,Utako,garri white,28425,standard,nairametrics_cached
2026-08-01,Port Harcourt,Mile 3,garri white,26345,standard,nairametrics_cached
2026-08-01,Port Harcourt,Creek Road,garri white,26797,standard,nairametrics_cached
2026-08-01,Port Harcourt,Oil Mill,garri white,26020,standard,nairametrics_cached
2026-08-01,Lagos,Mile 12,garri yellow,24170,standard,nairametrics_cached
2026-08-01,Lagos,Oyingbo,garri yellow,24186,standard,nairametrics_cached
2026-08-01,Lagos,Mushin,garri yellow,25715,standard,nairametrics_cached
2026-08-01,Lagos,Daleko,garri yellow,25611,standard,nairametrics_cached
2026-08-01,Abuja,Wuse,garri yellow,27803,standard,nairametrics_cached
2026-08-01,Abuja,Garki,garri yellow,26795,standard,nairametrics_cached
2026-08-01,Abuja,Utako,garri yellow,27868,standard,nairametrics_cached
2026-08-01,Port Harcourt,Mile 3,garri yellow,25852,standard,nairametrics_cached
2026-08-01,Port Harcourt,Creek Road,garri yellow,26471,standard,nairametrics_cached
2026-08-01,Port Harcourt,Oil Mill,garri yellow,25801,standard,nairametrics_cached
2026-08-01,Lagos,Mile 12,rice royal stallion,61375,standard,nairametrics_cached
