date,city,market,product,price,unit,source
2026-09-06,Lagos,Mile 12,tomato round,65187,standard,nairametrics_cached
2026-09-06,Lagos,Oyingbo,tomato round,65120,standard,nairametrics_cached
2026-09-06,Lagos,Mushin,tomato round,67378,standard,nairametrics_cached
2026-09-06,Lagos,Daleko,tomato round,66155,standard,nairametrics_cached
2026-09-06,Abuja,Wuse,tomato round,69801,standard,nairametrics_cached
2026-09-06,Abuja,Garki,tomato round,69518,standard,nairametrics_cached
2026-09-06,Abuja,Utako,tomato round,72022,standard,nairametrics_cached
2026-09-06,Port Harcourt,Mile 3,tomato round,68511,standard,nairametrics_cached
2026-09-06,Port Harcourt,Creek Road,tomato round,70528,standard,nairametrics_cached
2026-09-06,Port Harcourt,Oil Mill,tomato round,68691,standard,nairametrics_cached
2026-09-06,Lagos,Mile 12,tomato oval,40759,standard,nairametrics_cached
2026-09-06,Lagos,Oyingbo,tomato oval,40367,standard,nairametrics_cached
2026-09-06,Lagos,Mushin,tomato oval,40733,standard,nairametrics_cached
2026-09-06,Lagos,Daleko,tomato oval,41395,standard,nairametrics_cached
2026-09-06,Abuja,Wuse,tomato oval,46626,standard,nairametrics_cached
2026-09-06,Abuja,Garki,tomato oval,45088,standard,nairametrics_cached
2026-09-06,Abuja,Utako,tomato oval,43611,standard,nairametrics_cached
2026-09-06,Port Harcourt,Mile 3,tomato oval,40897,standard,nairametrics_cached
2026-09-06,Port Harcourt,Creek Road,tomato oval,42358,standard,nairametrics_cached
2026-09-06,Port Harcourt,Oil Mill,tomato oval,42488,standard,nairametrics_cached
2026-09-06,Lagos,Mile 12,garri white,24405,standard,nairametrics_cached
2026-09-06,Lagos,Oyingbo,garri white,24341,standard,nairametrics_cached
2026-09-06,Lagos,Mushin,garri white,25418,standard,nairametrics_cached
2026-09-06,Lagos,Daleko,garri white,24475,standard,nairametrics_cached
2026-09-06,Abuja,Wuse,garri white,28667,standard,nairametrics_cached
2026-09-06,Abuja,Garki,garri white,28098,standard,nairametrics_cached
2026-09-06,Abuja,Utako,garri white,28805,standard,nairametrics_cached
2026-09-06,Port Harcourt,Mile 3,garri white,24999,standard,nairametrics_cached
2026-09-06,Port Harcourt,Creek Road,garri white,25291,standard,nairametrics_cached
2026-09-06,Port Harcourt,Oil Mill,garri white,26565,standard,nairametrics_cached
2026-09-06,Lagos,Mile 12,garri yellow,25749,standard,nairametrics_cached
2026-09-06,Lagos,Oyingbo,garri yellow,25209,standard,nairametrics_cached
2026-09-06,Lagos,Mushin,garri yellow,24095,standard,nairametrics_cached
2026-09-06,Lagos,Daleko,garri yellow,24452,standard,nairametrics_cached
2026-09-06,Abuja,Wuse,garri yellow,26540,standard,nairametrics_cached
2026-09-06,Abuja,Garki,garri yellow,28549,standard,nairametrics_cached
2026-09-06,Abuja,Utako,garri yellow,27961,standard,nairametrics_cached
2026-09-06,Port Harcourt,Mile 3,garri yellow,26080,standard,nairametrics_cached
2026-09-06,Port Harcourt,Creek Road,garri yellow,26157,standard,nairametrics_cached
2026-09-06,Port Harcourt,Oil Mill,garri yellow,25979,standard,nairametrics_cached
2026-09-06,Lagos,Mile 12,rice royal stallion,62220,standard,nairametrics_cached
2026-09-06,Lagos,Oyingbo,rice royal stallion,62076,standard,nairametrics_cached
2026-09-06,Lagos,Mushin,rice royal stallion,61708,standard,nairametrics_cached
