date,city,market,product,price,unit,source
2026-07-02,Lagos,Mile 12,tomato round,66556,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,tomato round,63163,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,tomato round,67331,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,tomato round,62516,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,tomato round,73689,standard,nairametrics_cached
2026-07-02,Abuja,Garki,tomato round,74226,standard,nairametrics_cached
2026-07-02,Abuja,Utako,tomato round,69954,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,tomato round,68803,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,tomato round,70132,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,tomato round,68016,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,tomato oval,38419,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,tomato oval,38961,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,tomato oval,39726,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,tomato oval,38686,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,tomato oval,43673,standard,nairametrics_cached
2026-07-02,Abuja,Garki,tomato oval,43214,standard,nairametrics_cached
2026-07-02,Abuja,Utako,tomato oval,45623,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,tomato oval,43425,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,tomato oval,42027,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,tomato oval,42638,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,garri white,24664,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,garri white,24473,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,garri white,24596,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,garri white,25186,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,garri white,28238,standard,nairametrics_cached
2026-07-02,Abuja,Garki,garri white,27564,standard,nairametrics_cached
2026-07-02,Abuja,Utako,garri white,27230,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,garri white,26981,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,garri white,25699,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,garri white,26436,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,garri yellow,25068,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,garri yellow,24650,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,garri yellow,25399,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,garri yellow,24117,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,garri yellow,27968,standard,nairametrics_cached
2026-07-02,Abuja,Garki,garri yellow,28105,standard,nairametrics_cached
2026-07-02,Abuja,Utako,garri yellow,26909,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,garri yellow,25983,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,garri yellow,25844,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,garri yellow,26063,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,rice royal stallion,61660,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,rice royal stallion,57924,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,rice royal stallion,59752,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,rice royal stallion,58016,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,rice royal stallion,61827,standard,nairametrics_cached
2026-07-02,Abuja,Garki,rice royal stallion,65174,standard,nairametrics_cached
2026-07-02,Abuja,Utako,rice royal stallion,62994,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,rice royal stallion,60002,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,rice royal stallion,64281,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,rice royal stallion,60176,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,rice mamas pride,65372,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,rice mamas pride,65945,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,rice mamas pride,66299,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,rice mamas pride,66466,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,rice mamas pride,71394,standard,nairametrics_cached
2026-07-02,Abuja,Garki,rice mamas pride,70679,standard,nairametrics_cached
2026-07-02,Abuja,Utako,rice mamas pride,70924,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,rice mamas pride,68005,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,rice mamas pride,64889,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,rice mamas pride,66151,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,beans brown,122710,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,beans brown,121277,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,beans brown,115260,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,beans brown,120859,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,beans brown,139748,standard,nairametrics_cached
2026-07-02,Abuja,Garki,beans brown,132234,standard,nairametrics_cached
2026-07-02,Abuja,Utako,beans brown,136549,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,beans brown,124146,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,beans brown,129765,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,beans brown,128934,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,beans oloyin,63016,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,beans oloyin,63220,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,beans oloyin,67041,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,beans oloyin,65019,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,beans oloyin,68984,standard,nairametrics_cached
2026-07-02,Abuja,Garki,beans oloyin,73745,standard,nairametrics_cached
2026-07-02,Abuja,Utako,beans oloyin,73660,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,beans oloyin,69878,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,beans oloyin,67937,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,beans oloyin,68849,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,melon,342230,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,melon,341696,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,melon,324062,standard,nairametrics_cached
2026-07-02,Lagos,Daleko,melon,336600,standard,nairametrics_cached
2026-07-02,Abuja,Wuse,melon,345956,standard,nairametrics_cached
2026-07-02,Abuja,Garki,melon,337963,standard,nairametrics_cached
2026-07-02,Abuja,Utako,melon,356524,standard,nairametrics_cached
2026-07-02,Port Harcourt,Mile 3,melon,342619,standard,nairametrics_cached
2026-07-02,Port Harcourt,Creek Road,melon,342735,standard,nairametrics_cached
2026-07-02,Port Harcourt,Oil Mill,melon,345806,standard,nairametrics_cached
2026-07-02,Lagos,Mile 12,pepper,106122,standard,nairametrics_cached
2026-07-02,Lagos,Oyingbo,pepper,108008,standard,nairametrics_cached
2026-07-02,Lagos,Mushin,pepper,101019,standard,nairametrics_cached
