date,city,market,product,price,unit,source
2026-07-04,Lagos,Mile 12,tomato round,63800,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,tomato round,67170,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,tomato round,64152,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,tomato round,65074,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,tomato round,72164,standard,nairametrics_cached
2026-07-04,Abuja,Garki,tomato round,74557,standard,nairametrics_cached
2026-07-04,Abuja,Utako,tomato round,74190,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,tomato round,70153,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,tomato round,69693,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,tomato round,65709,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,tomato oval,38614,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,tomato oval,40141,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,tomato oval,39517,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,tomato oval,39240,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,tomato oval,44610,standard,nairametrics_cached
2026-07-04,Abuja,Garki,tomato oval,46367,standard,nairametrics_cached
2026-07-04,Abuja,Utako,tomato oval,44623,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,tomato oval,40654,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,tomato oval,41158,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,tomato oval,40931,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,garri white,25212,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,garri white,24546,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,garri white,25499,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,garri white,25589,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,garri white,27909,standard,nairametrics_cached
2026-07-04,Abuja,Garki,garri white,28561,standard,nairametrics_cached
2026-07-04,Abuja,Utako,garri white,28135,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,garri white,25157,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,garri white,25426,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,garri white,25116,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,garri yellow,24596,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,garri yellow,25994,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,garri yellow,24856,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,garri yellow,25092,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,garri yellow,27195,standard,nairametrics_cached
2026-07-04,Abuja,Garki,garri yellow,28468,standard,nairametrics_cached
2026-07-04,Abuja,Utako,garri yellow,27733,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,garri yellow,24836,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,garri yellow,25200,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,garri yellow,24657,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,rice royal stallion,57829,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,rice royal stallion,61755,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,rice royal stallion,59079,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,rice royal stallion,60632,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,rice royal stallion,62759,standard,nairametrics_cached
2026-07-04,Abuja,Garki,rice royal stallion,62156,standard,nairametrics_cached
2026-07-04,Abuja,Utako,rice royal stallion,63846,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,rice royal stallion,60548,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,rice royal stallion,63115,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,rice royal stallion,62177,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,rice mamas pride,66402,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,rice mamas pride,65072,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,rice mamas pride,65035,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,rice mamas pride,63286,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,rice mamas pride,67797,standard,nairametrics_cached
2026-07-04,Abuja,Garki,rice mamas pride,70361,standard,nairametrics_cached
2026-07-04,Abuja,Utako,rice mamas pride,69802,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,rice mamas pride,69355,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,rice mamas pride,65873,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,rice mamas pride,64891,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,beans brown,120070,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,beans brown,123999,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,beans brown,115591,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,beans brown,118178,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,beans brown,140297,standard,nairametrics_cached
2026-07-04,Abuja,Garki,beans brown,133330,standard,nairametrics_cached
2026-07-04,Abuja,Utako,beans brown,140004,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,beans brown,127626,standard,nairametrics_cached
2026-07-04,Port Harcourt,Creek Road,beans brown,123000,standard,nairametrics_cached
2026-07-04,Port Harcourt,Oil Mill,beans brown,122913,standard,nairametrics_cached
2026-07-04,Lagos,Mile 12,beans oloyin,63022,standard,nairametrics_cached
2026-07-04,Lagos,Oyingbo,beans oloyin,64447,standard,nairametrics_cached
2026-07-04,Lagos,Mushin,beans oloyin,65689,standard,nairametrics_cached
2026-07-04,Lagos,Daleko,beans oloyin,67466,standard,nairametrics_cached
2026-07-04,Abuja,Wuse,beans oloyin,69944,standard,nairametrics_cached
2026-07-04,Abuja,Garki,beans oloyin,73065,standard,nairametrics_cached
2026-07-04,Abuja,Utako,beans oloyin,71345,standard,nairametrics_cached
2026-07-04,Port Harcourt,Mile 3,beans oloyin,68025,standard,nairametrics_cached
