date,city,market,product,price,unit,source
2026-07-06,Lagos,Mile 12,tomato round,62823,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,tomato round,66403,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,tomato round,64216,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,tomato round,63400,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,tomato round,70574,standard,nairametrics_cached
2026-07-06,Abuja,Garki,tomato round,73315,standard,nairametrics_cached
2026-07-06,Abuja,Utako,tomato round,73096,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,tomato round,66669,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,tomato round,67632,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,tomato round,69919,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,tomato oval,41204,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,tomato oval,38710,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,tomato oval,40310,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,tomato oval,41509,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,tomato oval,43237,standard,nairametrics_cached
2026-07-06,Abuja,Garki,tomato oval,45228,standard,nairametrics_cached
2026-07-06,Abuja,Utako,tomato oval,43270,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,tomato oval,41735,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,tomato oval,42134,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,tomato oval,40751,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,garri white,25276,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,garri white,24013,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,garri white,24023,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,garri white,25559,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,garri white,27269,standard,nairametrics_cached
2026-07-06,Abuja,Garki,garri white,27124,standard,nairametrics_cached
2026-07-06,Abuja,Utako,garri white,28899,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,garri white,26904,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,garri white,26745,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,garri white,25011,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,garri yellow,25168,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,garri yellow,24776,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,garri yellow,24141,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,garri yellow,24049,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,garri yellow,26805,standard,nairametrics_cached
2026-07-06,Abuja,Garki,garri yellow,27518,standard,nairametrics_cached
2026-07-06,Abuja,Utako,garri yellow,27521,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,garri yellow,24895,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,garri yellow,26519,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,garri yellow,26134,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,rice royal stallion,61253,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,rice royal stallion,60407,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,rice royal stallion,59506,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,rice royal stallion,61289,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,rice royal stallion,63475,standard,nairametrics_cached
2026-07-06,Abuja,Garki,rice royal stallion,66146,standard,nairametrics_cached
2026-07-06,Abuja,Utako,rice royal stallion,65046,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,rice royal stallion,62028,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,rice royal stallion,61725,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,rice royal stallion,60558,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,rice mamas pride,65406,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,rice mamas pride,66850,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,rice mamas pride,65357,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,rice mamas pride,64633,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,rice mamas pride,70775,standard,nairametrics_cached
2026-07-06,Abuja,Garki,rice mamas pride,67401,standard,nairametrics_cached
2026-07-06,Abuja,Utako,rice mamas pride,69436,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,rice mamas pride,69448,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,rice mamas pride,65537,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,rice mamas pride,66989,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,beans brown,117909,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,beans brown,124285,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,beans brown,123936,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,beans brown,120687,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,beans brown,138888,standard,nairametrics_cached
2026-07-06,Abuja,Garki,beans brown,135872,standard,nairametrics_cached
2026-07-06,Abuja,Utako,beans brown,133915,standard,nairametrics_cached
2026-07-06,Port Harcourt,Mile 3,beans brown,124533,standard,nairametrics_cached
2026-07-06,Port Harcourt,Creek Road,beans brown,125178,standard,nairametrics_cached
2026-07-06,Port Harcourt,Oil Mill,beans brown,124494,standard,nairametrics_cached
2026-07-06,Lagos,Mile 12,beans oloyin,65918,standard,nairametrics_cached
2026-07-06,Lagos,Oyingbo,beans oloyin,66427,standard,nairametrics_cached
2026-07-06,Lagos,Mushin,beans oloyin,64614,standard,nairametrics_cached
2026-07-06,Lagos,Daleko,beans oloyin,63386,standard,nairametrics_cached
2026-07-06,Abuja,Wuse,beans oloyin,68199,standard,nairametrics_cached
