date,city,market,product,price,unit,source
2026-07-29,Lagos,Mile 12,tomato round,66742,standard,nairametrics_cached
2026-07-29,Lagos,Oyingbo,tomato round,63808,standard,nairametrics_cached
2026-07-29,Lagos,Mushin,tomato round,65898,standard,nairametrics_cached
2026-07-29,Lagos,Daleko,tomato round,67123,standard,nairametrics_cached
2026-07-29,Abuja,Wuse,tomato round,74758,standard,nairametrics_cached
2026-07-29,Abuja,Garki,tomato round,73261,standard,nairametrics_cached
2026-07-29,Abuja,Utako,tomato round,73619,standard,nairametrics_cached
2026-07-29,Port Harcourt,Mile 3,tomato round,67782,standard,nairametrics_cached
2026-07-29,Port Harcourt,Creek Road,tomato round,66686,standard,nairametrics_cached
2026-07-29,Port Harcourt,Oil Mill,tomato round,66783,standard,nairametrics_cached
2026-07-29,Lagos,Mile 12,tomato oval,41231,standard,nairametrics_cached
2026-07-29,Lagos,Oyingbo,tomato oval,39885,standard,nairametrics_cached
2026-07-29,Lagos,Mushin,tomato oval,40191,standard,nairametrics_cached
2026-07-29,Lagos,Daleko,tomato oval,39871,standard,nairametrics_cached
2026-07-29,Abuja,Wuse,tomato oval,43372,standard,nairametrics_cached
2026-07-29,Abuja,Garki,tomato oval,46572,standard,nairametrics_cached
2026-07-29,Abuja,Utako,tomato oval,46421,standard,nairametrics_cached
2026-07-29,Port Harcourt,Mile 3,tomato oval,42925,standard,nairametrics_cached
2026-07-29,Port Harcourt,Creek Road,tomato oval,41367,standard,nairametrics_cached
2026-07-29,Port Harcourt,Oil Mill,tomato oval,43364,standard,nairametrics_cached
2026-07-29,Lagos,Mile 12,garri white,25430,standard,nairametrics_cached
2026-07-29,Lagos,Oyingbo,garri white,24513,standard,nairametrics_cached
2026-07-29,Lagos,Mushin,garri white,25343,standard,nairametrics_cached
2026-07-29,Lagos,Daleko,garri white,24014,standard,nairametrics_cached
2026-07-29,Abuja,Wuse,garri white,28412,standard,nairametrics_cached
2026-07-29,Abuja,Garki,garri white,27929,standard,nairametrics_cached
2026-07-29,Abuja,Utako,garri white,26927,standard,nairametrics_cached
2026-07-29,Port Harcourt,Mile 3,garri white,24965,standard,nairametrics_cached
2026-07-29,Port Harcourt,Creek Road,garri white,25042,standard,nairametrics_cached
2026-07-29,Port Harcourt,Oil Mill,garri white,26067,standard,nairametrics_cached
2026-07-29,Lagos,Mile 12,garri yellow,24259,standard,nairametrics_cached
2026-07-29,Lagos,Oyingbo,garri yellow,24428,standard,nairametrics_cached
2026-07-29,Lagos,Mushin,garri yellow,24736,standard,nairametrics_cached
2026-07-29,Lagos,Daleko,garri yellow,24846,standard,nairametrics_cached
2026-07-29,Abuja,Wuse,garri yellow,27319,standard,nairametrics_cached
