date,city,market,product,price,unit,source
2026-06-06,Lagos,Mile 12,tomato round,63316,standard,nairametrics_cached
2026-06-06,Lagos,Oyingbo,tomato round,64511,standard,nairametrics_cached
2026-06-06,Lagos,Mushin,tomato round,65971,standard,nairametrics_cached
2026-06-06,Lagos,Daleko,tomato round,66497,standard,nairametrics_cached
2026-06-06,Abuja,Wuse,tomato round,72698,standard,nairametrics_cached
2026-06-06,Abuja,Garki,tomato round,74106,standard,nairametrics_cached
2026-06-06,Abuja,Utako,tomato round,73094,standard,nairametrics_cached
2026-06-06,Port Harcourt,Mile 3,tomato round,67200,standard,nairametrics_cached
2026-06-06,Port Harcourt,Creek Road,tomato round,65426,standard,nairametrics_cached
2026-06-06,Port Harcourt,Oil Mill,tomato round,69611,standard,nairametrics_cached
2026-06-06,Lagos,Mile 12,tomato oval,40986,standard,nairametrics_cached
2026-06-06,Lagos,Oyingbo,tomato oval,40607,standard,nairametrics_cached
2026-06-06,Lagos,Mushin,tomato oval,40374,standard,nairametrics_cached
2026-06-06,Lagos,Daleko,tomato oval,40190,standard,nairametrics_cached
2026-06-06,Abuja,Wuse,tomato oval,43267,standard,nairametrics_cached
2026-06-06,Abuja,Garki,tomato oval,46124,standard,nairametrics_cached
2026-06-06,Abuja,Utako,tomato oval,44800,standard,nairametrics_cached
2026-06-06,Port Harcourt,Mile 3,tomato oval,42373,standard,nairametrics_cached
2026-06-06,Port Harcourt,Creek Road,tomato oval,42426,standard,nairametrics_cached
2026-06-06,Port Harcourt,Oil Mill,tomato oval,41475,standard,nairametrics_cached
2026-06-06,Lagos,Mile 12,garri white,25647,standard,nairametrics_cached
2026-06-06,Lagos,Oyingbo,garri white,25053,standard,nairametrics_cached
2026-06-06,Lagos,Mushin,garri white,25803,standard,nairametrics_cached
2026-06-06,Lagos,Daleko,garri white,24254,standard,nairametrics_cached
2026-06-06,Abuja,Wuse,garri white,27040,standard,nairametrics_cached
2026-06-06,Abuja,Garki,garri white,27843,standard,nairametrics_cached
2026-06-06,Abuja,Utako,garri white,27172,standard,nairametrics_cached
2026-06-06,Port Harcourt,Mile 3,garri white,25563,standard,nairametrics_cached
2026-06-06,Port Harcourt,Creek Road,garri white,25594,standard,nairametrics_cached
2026-06-06,Port Harcourt,Oil Mill,garri white,25248,standard,nairametrics_cached
2026-06-06,Lagos,Mile 12,garri yellow,25662,standard,nairametrics_cached
2026-06-06,Lagos,Oyingbo,garri yellow,25772,standard,nairametrics_cached
2026-06-06,Lagos,Mushin,garri yellow,24717,standard,nairametrics_cached
2026-06-06,Lagos,Daleko,garri yellow,25412,standard,nairametrics_cached
2026-06-06,Abuja,Wuse,garri yellow,27873,standard,nairametrics_cached
2026-06-06,Abuja,Garki,garri yellow,26464,standard,nairametrics_cached
2026-06-06,Abuja,Utako,garri yellow,28477,standard,nairametrics_cached
2026-06-06,Port Harcourt,Mile 3,garri yellow,25332,standard,nairametrics_cached
2026-06-06,Port Harcourt,Creek Road,garri yellow,24540,standard,nairametrics_cached
2026-06-06,Port Harcourt,Oil Mill,garri yellow,24491,standard,nairametrics_cached
2026-06-06,Lagos,Mile 12,rice royal stallion,58953,standard,nairametrics_cached
2026-06-06,Lagos,Oyingbo,rice royal stallion,58181,standard,nairametrics_cached
2026-06-06,Lagos,Mushin,rice royal stallion,60989,standard,nairametrics_cached
2026-06-06,Lagos,Daleko,rice royal stallion,62073,standard,nairametrics_cached
2026-06-06,Abuja,Wuse,rice royal stallion,62638,standard,nairametrics_cached
2026-06-06,Abuja,Garki,rice royal stallion,61578,standard,nairametrics_cached
2026-06-06,Abuja,Utako,rice royal stallion,61709,standard,nairametrics_cached
2026-06-06,Port Harcourt,Mile 3,rice royal stallion,62296,standard,nairametrics_cached
2026-06-06,Port Harcourt,Creek Road,rice royal stallion,64214,standard,nairametrics_cached
2026-06-06,Port Harcourt,Oil Mill,rice royal stallion,60926,standard,nairametrics_cached
2026-06-06,Lagos,Mile 12,rice mamas pride,65837,standard,nairametrics_cached
2026-06-06,Lagos,Oyingbo,rice mamas pride,63757,standard,nairametrics_cached
2026-06-06,Lagos,Mushin,rice mamas pride,64607,standard,nairametrics_cached
2026-06-06,Lagos,Daleko,rice mamas pride,67412,standard,nairametrics_cached
2026-06-06,Abuja,Wuse,rice mamas pride,67422,standard,nairametrics_cached
2026-06-06,Abuja,Garki,rice mamas pride,67719,standard,nairametrics_cached
2026-06-06,Abuja,Utako,rice mamas pride,67124,standard,nairametrics_cached
2026-06-06,Port Harcourt,Mile 3,rice mamas pride,69605,standard,nairametrics_cached
2026-06-06,Port Harcourt,Creek Road,rice mamas pride,67761,standard,nairametrics_cached
