date,city,market,product,price,unit,source
2026-07-12,Lagos,Mile 12,tomato round,63707,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,tomato round,62551,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,tomato round,62671,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,tomato round,63943,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,tomato round,70231,standard,nairametrics_cached
2026-07-12,Abuja,Garki,tomato round,69446,standard,nairametrics_cached
2026-07-12,Abuja,Utako,tomato round,70957,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,tomato round,69643,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,tomato round,69387,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,tomato round,66191,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,tomato oval,40318,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,tomato oval,38945,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,tomato oval,41537,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,tomato oval,39210,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,tomato oval,44757,standard,nairametrics_cached
2026-07-12,Abuja,Garki,tomato oval,44593,standard,nairametrics_cached
2026-07-12,Abuja,Utako,tomato oval,46072,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,tomato oval,42247,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,tomato oval,43173,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,tomato oval,42475,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,garri white,24767,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,garri white,24189,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,garri white,24026,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,garri white,24128,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,garri white,29056,standard,nairametrics_cached
2026-07-12,Abuja,Garki,garri white,27239,standard,nairametrics_cached
2026-07-12,Abuja,Utako,garri white,28870,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,garri white,26148,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,garri white,26831,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,garri white,26124,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,garri yellow,25937,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,garri yellow,25459,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,garri yellow,24860,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,garri yellow,25283,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,garri yellow,26642,standard,nairametrics_cached
2026-07-12,Abuja,Garki,garri yellow,26733,standard,nairametrics_cached
2026-07-12,Abuja,Utako,garri yellow,28474,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,garri yellow,25822,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,garri yellow,25081,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,garri yellow,24891,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,rice royal stallion,61690,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,rice royal stallion,58716,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,rice royal stallion,58327,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,rice royal stallion,61574,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,rice royal stallion,63296,standard,nairametrics_cached
2026-07-12,Abuja,Garki,rice royal stallion,65096,standard,nairametrics_cached
2026-07-12,Abuja,Utako,rice royal stallion,62059,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,rice royal stallion,61746,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,rice royal stallion,61452,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,rice royal stallion,60767,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,rice mamas pride,62820,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,rice mamas pride,62703,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,rice mamas pride,66049,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,rice mamas pride,65587,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,rice mamas pride,71072,standard,nairametrics_cached
2026-07-12,Abuja,Garki,rice mamas pride,66867,standard,nairametrics_cached
2026-07-12,Abuja,Utako,rice mamas pride,71546,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,rice mamas pride,68873,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,rice mamas pride,69669,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,rice mamas pride,69476,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,beans brown,120899,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,beans brown,116788,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,beans brown,116624,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,beans brown,117872,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,beans brown,138321,standard,nairametrics_cached
2026-07-12,Abuja,Garki,beans brown,133471,standard,nairametrics_cached
2026-07-12,Abuja,Utako,beans brown,129635,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,beans brown,125270,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,beans brown,123596,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,beans brown,125674,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,beans oloyin,63214,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,beans oloyin,65028,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,beans oloyin,62408,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,beans oloyin,66822,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,beans oloyin,71135,standard,nairametrics_cached
2026-07-12,Abuja,Garki,beans oloyin,73708,standard,nairametrics_cached
2026-07-12,Abuja,Utako,beans oloyin,69214,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,beans oloyin,70231,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,beans oloyin,67799,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,beans oloyin,68976,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,melon,323486,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,melon,334591,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,melon,341052,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,melon,334910,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,melon,344007,standard,nairametrics_cached
2026-07-12,Abuja,Garki,melon,336653,standard,nairametrics_cached
2026-07-12,Abuja,Utako,melon,360690,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,melon,349365,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,melon,351225,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,melon,332039,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,pepper,107025,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,pepper,109066,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,pepper,108071,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,pepper,103993,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,pepper,112666,standard,nairametrics_cached
2026-07-12,Abuja,Garki,pepper,114517,standard,nairametrics_cached
2026-07-12,Abuja,Utako,pepper,118748,standard,nairametrics_cached
2026-07-12,Port Harcourt,Mile 3,pepper,109999,standard,nairametrics_cached
2026-07-12,Port Harcourt,Creek Road,pepper,110124,standard,nairametrics_cached
2026-07-12,Port Harcourt,Oil Mill,pepper,107657,standard,nairametrics_cached
2026-07-12,Lagos,Mile 12,yam,4611,standard,nairametrics_cached
2026-07-12,Lagos,Oyingbo,yam,4416,standard,nairametrics_cached
2026-07-12,Lagos,Mushin,yam,4365,standard,nairametrics_cached
2026-07-12,Lagos,Daleko,yam,4552,standard,nairametrics_cached
2026-07-12,Abuja,Wuse,yam,5221,standard,nairametrics_cached
2026-07-12,Abuja,Garki,yam,5329,standard,nairametrics_cached
